Year,Week,Region,VCI,TCI,VHI
2013,16,Хмельницька,45.09,68.38,56.73
2013,17,Хмельницька,52.57,49.07,50.82
2013,18,Хмельницька,56.98,36.26,46.62
2013,19,Хмельницька,57.87,33.38,45.63
2013,20,Хмельницька,57.82,35.35,46.59
2013,21,Хмельницька,58.76,34.74,46.75
2013,22,Хмельницька,60.62,36.43,48.53
2013,23,Хмельницька,66.43,36.79,51.61
2013,24,Хмельницька,72.62,37.29,54.96
2013,25,Хмельницька,78.93,35.12,57.03
2013,26,Хмельницька,81.07,33.47,57.27
2013,27,Хмельницька,80.62,36.43,58.52
2013,28,Хмельницька,79.37,42.19,60.78
2013,29,Хмельницька,81.14,42.6,61.87
2013,30,Хмельницька,82.18,43.18,62.68
2013,31,Хмельницька,80.14,46.14,63.14
2013,32,Хмельницька,77.92,47.68,62.8
2013,33,Хмельницька,73.02,54.27,63.64
2013,34,Хмельницька,65.94,61.82,63.88
2013,35,Хмельницька,58.93,72.86,65.9
2013,36,Хмельницька,53.56,77.71,65.64
2013,37,Хмельницька,47.97,80.22,64.1
2013,38,Хмельницька,42.72,82.06,62.39
2013,39,Хмельницька,37.56,82.45,60.01
2013,40,Хмельницька,34.52,80.43,57.48
2013,41,Хмельницька,34.6,69.44,52.02
2013,42,Хмельницька,39.4,51.03,45.22
2013,43,Хмельницька,42.97,37.35,40.16
2013,44,Хмельницька,44.83,25.67,35.25
2013,45,Хмельницька,52.9,19.45,36.18
2013,46,Хмельницька,52.08,23.93,38.01
2013,47,Хмельницька,54.81,25.45,40.13
2013,48,Хмельницька,57.97,27.55,42.76
2013,49,Хмельницька,61.19,29.63,45.41
2013,50,Хмельницька,64.33,24.64,44.49
2013,51,Хмельницька,65.29,22.08,43.68
2013,52,Хмельницька,63.94,24.69,44.32
2014,1,Хмельницька,59.33,33.77,46.55
2014,2,Хмельницька,53.76,46.96,50.36
2014,3,Хмельницька,51.96,54.54,53.25
2014,4,Хмельницька,51.45,53.8,52.62
2014,5,Хмельницька,49.35,48.17,48.76
2014,6,Хмельницька,49.03,38.63,43.83
2014,7,Хмельницька,54.28,28.15,41.22
2014,8,Хмельницька,64.41,20.25,42.33
2014,9,Хмельницька,75.19,15.17,45.18
2014,10,Хмельницька,84.26,12.09,48.18
2014,11,Хмельницька,86.69,7.87,47.28
2014,12,Хмельницька,88.84,9.58,49.21
2014,13,Хмельницька,88.14,11.49,49.82
2014,14,Хмельницька,86.87,12.4,49.63
2014,15,Хмельницька,84.68,17.27,50.98
2014,16,Хмельницька,82.52,25.39,53.95
2014,17,Хмельницька,81.67,31.22,56.44
2014,18,Хмельницька,80.17,36.25,58.21
2014,19,Хмельницька,78.29,39.62,58.95
2014,20,Хмельницька,75.66,46.06,60.86
2014,21,Хмельницька,73.41,52.34,62.88
2014,22,Хмельницька,72.55,51.92,62.24
2014,23,Хмельницька,77.38,44.36,60.87
2014,24,Хмельницька,81.12,41.36,61.24
2014,25,Хмельницька,84.62,37.75,61.18
2014,26,Хмельницька,84.44,36.15,60.29
2014,27,Хмельницька,83.41,34.23,58.82
2014,28,Хмельницька,81.98,35.21,58.6
2014,29,Хмельницька,82.15,36.35,59.25
2014,30,Хмельницька,82.71,36.82,59.76
2014,31,Хмельницька,82.59,39.52,61.05
2014,32,Хмельницька,82.44,43.14,62.79
2014,33,Хмельницька,81.69,46.98,64.33
2014,34,Хмельницька,81.53,46.8,64.16
2014,35,Хмельницька,82.31,44.45,63.38
2014,36,Хмельницька,82.99,40.75,61.87
2014,37,Хмельницька,82.23,36.49,59.36
2014,38,Хмельницька,77.94,32.33,55.13
2014,39,Хмельницька,70.43,34.37,52.4
2014,40,Хмельницька,61.83,39.1,50.47
2014,41,Хмельницька,54.95,39.16,47.06
2014,42,Хмельницька,49.98,37.05,43.51
2014,43,Хмельницька,47.03,34.4,40.71
2014,44,Хмельницька,43.2,31.36,37.28
2014,45,Хмельницька,42.49,37.51,40.0
2014,46,Хмельницька,31.2,49.32,40.26
2014,47,Хмельницька,28.38,51.2,39.79
2014,48,Хмельницька,29.26,54.46,41.86
2014,49,Хмельницька,29.5,62.06,45.78
2014,50,Хмельницька,33.47,59.77,46.62
2014,51,Хмельницька,39.86,52.52,46.19
2014,52,Хмельницька,44.44,48.12,46.28
2015,1,Хмельницька,45.91,50.34,48.12
2015,2,Хмельницька,50.0,52.62,51.31
2015,3,Хмельницька,57.38,46.72,52.05
2015,4,Хмельницька,61.66,39.14,50.4
2015,5,Хмельницька,60.6,33.08,46.84
2015,6,Хмельницька,58.71,28.43,43.57
2015,7,Хмельницька,61.31,23.33,42.32
2015,8,Хмельницька,67.75,18.5,43.13
2015,9,Хмельницька,74.04,15.59,44.82
2015,10,Хмельницька,77.37,13.97,45.67
2015,11,Хмельницька,77.1,9.91,43.5
2015,12,Хмельницька,75.17,12.96,44.06
2015,13,Хмельницька,71.61,15.05,43.33
2015,14,Хмельницька,67.23,15.96,41.6
2015,15,Хмельницька,65.01,15.35,40.18
2015,16,Хмельницька,64.74,16.52,40.63
2015,17,Хмельницька,65.8,16.37,41.09
2015,18,Хмельницька,66.95,18.69,42.82
2015,19,Хмельницька,67.08,20.52,43.8
2015,20,Хмельницька,67.25,23.39,45.32
2015,21,Хмельницька,67.19,22.61,44.9
2015,22,Хмельницька,66.82,22.8,44.81
2015,23,Хмельницька,70.46,19.91,45.19
2015,24,Хмельницька,74.16,17.34,45.75
2015,25,Хмельницька,76.75,16.97,46.86
2015,26,Хмельницька,75.02,17.87,46.44
2015,27,Хмельницька,71.9,17.22,44.56
2015,28,Хмельницька,69.71,11.35,40.53
2015,29,Хмельницька,68.29,7.82,38.05
2015,30,Хмельницька,67.12,6.34,36.73
2015,31,Хмельницька,64.2,5.4,34.8
2015,32,Хмельницька,58.11,5.75,31.93
2015,33,Хмельницька,50.55,6.5,28.52
2015,34,Хмельницька,42.92,10.86,26.89
2015,35,Хмельницька,40.05,16.59,28.32
2015,36,Хмельницька,43.24,19.43,31.33
2015,37,Хмельницька,46.63,22.44,34.53
2015,38,Хмельницька,47.23,25.2,36.22
2015,39,Хмельницька,46.41,28.91,37.66
2015,40,Хмельницька,44.89,30.59,37.74
2015,41,Хмельницька,42.68,30.02,36.35
2015,42,Хмельницька,40.56,32.15,36.35
2015,43,Хмельницька,41.78,29.63,35.7
2015,44,Хмельницька,42.5,20.59,31.54
2015,45,Хмельницька,47.27,19.07,33.17
2015,46,Хмельницька,46.19,23.88,35.03
2015,47,Хмельницька,48.92,25.69,37.31
2015,48,Хмельницька,52.15,26.92,39.53
2015,49,Хмельницька,57.03,28.25,42.64
2015,50,Хмельницька,62.39,24.63,43.51
2015,51,Хмельницька,65.85,23.06,44.46
2015,52,Хмельницька,67.55,27.07,47.31
2016,1,Хмельницька,66.16,35.39,50.77
2016,2,Хмельницька,62.94,44.83,53.89
2016,3,Хмельницька,63.69,44.99,54.34
2016,4,Хмельницька,66.09,37.8,51.94
2016,5,Хмельницька,65.54,29.58,47.56
2016,6,Хмельницька,62.56,25.6,44.08
2016,7,Хмельницька,61.84,23.47,42.65
2016,8,Хмельницька,61.02,27.1,44.06
2016,9,Хмельницька,58.54,34.98,46.76
2016,10,Хмельницька,52.91,43.83,48.37
2016,11,Хмельницька,70.62,22.77,46.69
2016,12,Хмельницька,73.51,21.89,47.7
2016,13,Хмельницька,75.48,18.7,47.09
2016,14,Хмельницька,76.17,15.45,45.81
2016,15,Хмельницька,76.33,14.47,45.4
2016,16,Хмельницька,74.96,20.27,47.61
2016,17,Хмельницька,72.78,28.02,50.4
2016,18,Хмельницька,69.72,37.49,53.6
2016,19,Хмельницька,66.4,42.59,54.5
2016,20,Хмельницька,63.62,45.34,54.48
2016,21,Хмельницька,61.67,47.85,54.76
2016,22,Хмельницька,61.08,50.32,55.7
2016,23,Хмельницька,64.31,46.83,55.57
2016,24,Хмельницька,69.17,42.88,56.03
2016,25,Хмельницька,76.5,38.41,57.45
2016,26,Хмельницька,79.22,37.28,58.25
2016,27,Хмельницька,80.13,33.18,56.65
2016,28,Хмельницька,80.02,25.71,52.87
2016,29,Хмельницька,78.86,24.11,51.49
2016,30,Хмельницька,76.95,23.45,50.2
2016,31,Хмельницька,74.35,20.16,47.26
2016,32,Хмельницька,70.73,16.8,43.76
2016,33,Хмельницька,65.47,13.71,39.59
2016,34,Хмельницька,58.83,9.55,34.19
2016,35,Хмельницька,54.87,7.28,31.07
2016,36,Хмельницька,51.72,7.41,29.56
2016,37,Хмельницька,47.88,10.3,29.09
2016,38,Хмельницька,43.69,15.57,29.63
2016,39,Хмельницька,35.69,31.05,33.37
2016,40,Хмельницька,26.98,48.22,37.6
2016,41,Хмельницька,19.53,64.07,41.8
2016,42,Хмельницька,12.79,83.1,47.95
2016,43,Хмельницька,9.0,87.22,48.11
2016,44,Хмельницька,6.8,83.23,45.02
2016,45,Хмельницька,6.1,80.93,43.52
2016,46,Хмельницька,8.24,76.97,42.6
2016,47,Хмельницька,12.62,72.4,42.51
2016,48,Хмельницька,20.5,67.84,44.17
2016,49,Хмельницька,24.77,67.25,46.01
2016,50,Хмельницька,28.69,62.51,45.6
2016,51,Хмельницька,33.88,56.65,45.26
2016,52,Хмельницька,35.74,55.13,45.43
2017,1,Хмельницька,35.05,55.55,45.3
2017,2,Хмельницька,36.12,60.04,48.08
2017,3,Хмельницька,37.84,63.41,50.63
2017,4,Хмельницька,37.69,62.61,50.15
2017,5,Хмельницька,36.09,57.13,46.61
2017,6,Хмельницька,35.55,50.41,42.98
2017,7,Хмельницька,39.32,40.55,39.94
2017,8,Хмельницька,47.26,33.74,40.5
2017,9,Хмельницька,55.99,27.72,41.85
2017,10,Хмельницька,62.9,21.19,42.05
2017,11,Хмельницька,66.16,15.09,40.62
2017,12,Хмельницька,69.44,14.37,41.9
2017,13,Хмельницька,70.99,13.86,42.43
2017,14,Хмельницька,71.61,11.67,41.64
2017,15,Хмельницька,70.88,12.82,41.85
2017,16,Хмельницька,68.7,18.02,43.36
2017,17,Хмельницька,65.89,26.79,46.34
2017,18,Хмельницька,64.83,31.91,48.37
2017,19,Хмельницька,64.15,34.41,49.28
2017,20,Хмельницька,63.81,36.9,50.36
2017,21,Хмельницька,63.56,39.19,51.37
2017,22,Хмельницька,64.03,41.98,53.01
2017,23,Хмельницька,66.74,41.8,54.27
2017,24,Хмельницька,72.16,38.82,55.49
2017,25,Хмельницька,79.62,39.73,59.67
2017,26,Хмельницька,83.85,39.4,61.63
2017,27,Хмельницька,84.59,36.52,60.55
2017,28,Хмельницька,83.93,37.11,60.52
2017,29,Хмельницька,81.79,40.56,61.18
2017,30,Хмельницька,80.04,40.08,60.06
2017,31,Хмельницька,78.58,36.19,57.39
2017,32,Хмельницька,75.31,36.97,56.14
2017,33,Хмельницька,70.76,41.75,56.26
2017,34,Хмельницька,65.01,48.46,56.73
2017,35,Хмельницька,62.42,48.91,55.66
2017,36,Хмельницька,60.02,49.5,54.76
2017,37,Хмельницька,56.34,55.33,55.83
2017,38,Хмельницька,53.15,57.33,55.24
2017,39,Хмельницька,50.65,56.76,53.7
2017,40,Хмельницька,44.47,60.92,52.7
2017,41,Хмельницька,40.11,64.26,52.18
2017,42,Хмельницька,36.83,66.24,51.54
2017,43,Хмельницька,39.7,59.61,49.66
2017,44,Хмельницька,41.82,52.32,47.07
2017,45,Хмельницька,48.64,44.87,46.76
2017,46,Хмельницька,50.03,42.05,46.04
2017,47,Хмельницька,52.73,40.92,46.82
2017,48,Хмельницька,53.29,43.17,48.23
2017,49,Хмельницька,51.65,51.54,51.59
2017,50,Хмельницька,52.35,49.2,50.77
2017,51,Хмельницька,58.22,39.18,48.7
2017,52,Хмельницька,61.25,36.71,48.98
2018,1,Хмельницька,63.46,35.69,49.57
2018,2,Хмельницька,64.12,40.79,52.46
2018,3,Хмельницька,64.14,45.75,54.95
2018,4,Хмельницька,62.36,46.69,54.53
2018,5,Хмельницька,53.36,51.54,52.45
2018,6,Хмельницька,42.31,57.21,49.76
2018,7,Хмельницька,38.31,55.28,46.8
2018,8,Хмельницька,38.86,56.2,47.53
2018,9,Хмельницька,40.67,57.98,49.32
2018,10,Хмельницька,43.68,55.04,49.36
2018,11,Хмельницька,46.14,50.08,48.11
2018,12,Хмельницька,52.71,44.36,48.53
2018,13,Хмельницька,59.91,36.38,48.14
2018,14,Хмельницька,66.82,26.75,46.78
2018,15,Хмельницька,71.64,19.1,45.37
2018,16,Хмельницька,75.48,11.91,43.69
2018,17,Хмельницька,76.04,9.27,42.65
2018,18,Хмельницька,74.19,12.73,43.46
2018,19,Хмельницька,71.32,17.02,44.17
2018,20,Хмельницька,69.06,19.33,44.2
2018,21,Хмельницька,67.1,21.99,44.54
2018,22,Хмельницька,65.81,24.36,45.08
2018,23,Хмельницька,65.88,29.08,47.48
2018,24,Хмельницька,66.11,37.25,51.68
2018,25,Хмельницька,69.63,43.32,56.47
2018,26,Хмельницька,73.37,45.91,59.64
2018,27,Хмельницька,75.07,52.1,63.59
2018,28,Хмельницька,76.9,55.14,66.02
2018,29,Хмельницька,79.97,51.25,65.61
2018,30,Хмельницька,81.04,47.86,64.45
2018,31,Хмельницька,80.1,45.58,62.84
2018,32,Хмельницька,78.69,41.36,60.02
2018,33,Хмельницька,75.82,39.47,57.65
2018,34,Хмельницька,72.91,37.04,54.97
2018,35,Хмельницька,72.12,30.86,51.49
2018,36,Хмельницька,73.03,25.04,49.03
2018,37,Хмельницька,72.84,22.98,47.91
2018,38,Хмельницька,71.19,20.61,45.9
2018,39,Хмельницька,70.03,16.18,43.1
2018,40,Хмельницька,66.72,12.73,39.73
2018,41,Хмельницька,62.38,9.24,35.81
2018,42,Хмельницька,59.45,7.37,33.41
2018,43,Хмельницька,58.25,8.0,33.13
2018,44,Хмельницька,57.33,8.37,32.85
2018,45,Хмельницька,60.37,15.39,37.88
2018,46,Хмельницька,55.79,27.05,41.42
2018,47,Хмельницька,49.56,36.64,43.1
2018,48,Хмельницька,43.32,46.08,44.7
2018,49,Хмельницька,37.54,57.89,47.72
2018,50,Хмельницька,34.35,60.06,47.21
2018,51,Хмельницька,34.69,58.01,46.35
2018,52,Хмельницька,36.76,54.55,45.66
2019,1,Хмельницька,37.78,55.8,46.79
2019,2,Хмельницька,41.06,58.83,49.94
2019,3,Хмельницька,48.0,56.41,52.21
2019,4,Хмельницька,55.3,46.67,50.98
2019,5,Хмельницька,60.13,34.03,47.08
2019,6,Хмельницька,64.71,24.12,44.41
2019,7,Хмельницька,70.97,15.26,43.12
2019,8,Хмельницька,77.64,11.25,44.45
2019,9,Хмельницька,82.56,11.06,46.81
2019,10,Хмельницька,84.87,10.7,47.78
2019,11,Хмельницька,83.98,7.36,45.67
2019,12,Хмельницька,82.59,9.17,45.88
2019,13,Хмельницька,79.47,11.15,45.31
2019,14,Хмельницька,76.27,11.48,43.88
2019,15,Хмельницька,71.7,16.78,44.24
2019,16,Хмельницька,67.52,28.99,48.25
2019,17,Хмельницька,63.97,41.06,52.52
2019,18,Хмельницька,62.57,49.57,56.07
2019,19,Хмельницька,61.81,56.53,59.17
2019,20,Хмельницька,62.23,60.74,61.48
2019,21,Хмельницька,64.54,58.12,61.33
2019,22,Хмельницька,66.49,58.2,62.34
2019,23,Хмельницька,70.33,54.76,62.54
2019,24,Хмельницька,76.37,48.53,62.45
2019,25,Хмельницька,80.54,49.6,65.07
2019,26,Хмельницька,80.01,51.3,65.65
2019,27,Хмельницька,77.9,50.4,64.15
2019,28,Хмельницька,76.16,49.59,62.88
2019,29,Хмельницька,75.27,48.23,61.75
2019,30,Хмельницька,74.69,45.31,60.0
2019,31,Хмельницька,74.05,39.44,56.74
2019,32,Хмельницька,72.74,35.05,53.89
2019,33,Хмельницька,69.51,32.38,50.95
2019,34,Хмельницька,67.07,27.11,47.09
2019,35,Хмельницька,65.99,22.9,44.44
2019,36,Хмельницька,65.57,19.3,42.44
2019,37,Хмельницька,63.95,16.96,40.45
2019,38,Хмельницька,59.99,17.1,38.54
2019,39,Хмельницька,55.56,13.94,34.75
2019,40,Хмельницька,50.98,7.61,29.3
2019,41,Хмельницька,47.44,4.58,26.01
2019,42,Хмельницька,46.02,3.07,24.54
2019,43,Хмельницька,47.52,1.89,24.71
2019,44,Хмельницька,49.51,1.03,25.27
2019,45,Хмельницька,56.06,1.56,28.81
2019,46,Хмельницька,55.41,4.39,29.9
2019,47,Хмельницька,57.76,7.97,32.86
2019,48,Хмельницька,60.97,8.44,34.71
2019,49,Хмельницька,63.71,8.97,36.34
2019,50,Хмельницька,65.79,7.41,36.6
